sell_type,cust_type,prod_group_type,prod_type,time_type,model,dt,prediction,scenario,smoothing
sell_in,A,g1,가,W,arma,2021-01-10,14827.0,s2,True
sell_in,A,g1,가,W,arma,2021-01-17,14972.0,s2,True
sell_in,A,g1,가,W,arma,2021-01-24,14971.0,s2,True
sell_in,A,g1,가,W,arma,2021-01-31,14971.0,s2,True
sell_in,A,g1,가,W,arma,2021-02-07,14971.0,s2,True
sell_in,A,g1,가,W,arma,2021-02-14,14971.0,s2,True
sell_in,A,g1,가,W,arma,2021-02-21,14971.0,s2,True
sell_in,A,g1,가,W,arma,2021-02-28,14971.0,s2,True
sell_in,A,g1,가,W,arma,2021-03-07,14971.0,s2,True
sell_in,A,g1,가,W,arma,2021-03-14,14971.0,s2,True
sell_in,A,g1,가,W,arma,2021-03-21,14971.0,s2,True
sell_in,A,g1,가,W,arma,2021-03-28,14971.0,s2,True
sell_in,A,g2,다,W,arima,2021-01-10,19952.0,s2,True
sell_in,A,g2,다,W,arima,2021-01-17,20850.0,s2,True
sell_in,A,g2,다,W,arima,2021-01-24,21700.0,s2,True
sell_in,A,g2,다,W,arima,2021-01-31,22506.0,s2,True
sell_in,A,g2,다,W,arima,2021-02-07,23270.0,s2,True
sell_in,A,g2,다,W,arima,2021-02-14,23993.0,s2,True
sell_in,A,g2,다,W,arima,2021-02-21,24679.0,s2,True
sell_in,A,g2,다,W,arima,2021-02-28,25328.0,s2,True
sell_in,A,g2,다,W,arima,2021-03-07,25943.0,s2,True
sell_in,A,g2,다,W,arima,2021-03-14,26526.0,s2,True
sell_in,A,g2,다,W,arima,2021-03-21,27078.0,s2,True
sell_in,A,g2,다,W,arima,2021-03-28,27601.0,s2,True
sell_in,A,all,가,W,arma,2021-01-10,14827.0,s2,True
sell_in,A,all,가,W,arma,2021-01-17,14972.0,s2,True
sell_in,A,all,가,W,arma,2021-01-24,14971.0,s2,True
sell_in,A,all,가,W,arma,2021-01-31,14971.0,s2,True
sell_in,A,all,가,W,arma,2021-02-07,14971.0,s2,True
sell_in,A,all,가,W,arma,2021-02-14,14971.0,s2,True
sell_in,A,all,가,W,arma,2021-02-21,14971.0,s2,True
sell_in,A,all,가,W,arma,2021-02-28,14971.0,s2,True
sell_in,A,all,가,W,arma,2021-03-07,14971.0,s2,True
sell_in,A,all,가,W,arma,2021-03-14,14971.0,s2,True
sell_in,A,all,가,W,arma,2021-03-21,14971.0,s2,True
sell_in,A,all,가,W,arma,2021-03-28,14971.0,s2,True
sell_in,A,all,다,W,arima,2021-01-10,19952.0,s2,True
sell_in,A,all,다,W,arima,2021-01-17,20850.0,s2,True
sell_in,A,all,다,W,arima,2021-01-24,21700.0,s2,True
sell_in,A,all,다,W,arima,2021-01-31,22506.0,s2,True
sell_in,A,all,다,W,arima,2021-02-07,23270.0,s2,True
sell_in,A,all,다,W,arima,2021-02-14,23993.0,s2,True
sell_in,A,all,다,W,arima,2021-02-21,24679.0,s2,True
sell_in,A,all,다,W,arima,2021-02-28,25328.0,s2,True
sell_in,A,all,다,W,arima,2021-03-07,25943.0,s2,True
sell_in,A,all,다,W,arima,2021-03-14,26526.0,s2,True
sell_in,A,all,다,W,arima,2021-03-21,27078.0,s2,True
sell_in,A,all,다,W,arima,2021-03-28,27601.0,s2,True
sell_in,A,all,all,W,arima,2021-01-10,42386.0,s2,True
sell_in,A,all,all,W,arima,2021-01-17,43088.0,s2,True
sell_in,A,all,all,W,arima,2021-01-24,43743.0,s2,True
sell_in,A,all,all,W,arima,2021-01-31,44352.0,s2,True
sell_in,A,all,all,W,arima,2021-02-07,44920.0,s2,True
sell_in,A,all,all,W,arima,2021-02-14,45449.0,s2,True
sell_in,A,all,all,W,arima,2021-02-21,45942.0,s2,True
sell_in,A,all,all,W,arima,2021-02-28,46402.0,s2,True
sell_in,A,all,all,W,arima,2021-03-07,46830.0,s2,True
sell_in,A,all,all,W,arima,2021-03-14,47228.0,s2,True
sell_in,A,all,all,W,arima,2021-03-21,47599.0,s2,True
sell_in,A,all,all,W,arima,2021-03-28,47945.0,s2,True
sell_in,B,g1,나,W,arima,2021-01-10,3061.0,s2,True
